Number of Variables;13;
Variables:;
0;;this;
1;;comment;
2;;clock;
3;;extraTracingStatistics;
4;;logger;
5;;WARNING;
6;;this.startThread;
7;;this.extraTracingValues;
8;;i;
9;;i$;
10;;trace;
11;;trace.events;
12;;trace.outstandingEvents;

Number of Block duas;35;
Line Duas for method; <init>;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;235;;237;0;this;
2;235;;238;0;this;
3;235;;239;0;this;
4;235;;277;0;this;
5;235;;242;0;this;
6;235;;245;0;this;
7;235;237;237;2;comment;
8;235;237;237;2;comment;
9;235;;237;2;comment;
10;235;;238;6;clock;
11;235;240;241;8;extraTracingStatistics;
12;235;240;250;8;extraTracingStatistics;
13;235;;241;8;extraTracingStatistics;
14;235;;244;8;extraTracingStatistics;
15;235;;268;15;logger;
16;235;;259;15;logger;
17;235;;268;16;WARNING;
18;235;;259;16;WARNING;
19;239;;245;7;this.startThread;
20;242;;245;10;this.extraTracingValues;
21;243;;245;11;i;
22;243;;246;11;i;
23;244;244;244;12;i$;
24;244;244;250;12;i$;
25;244;;244;12;i$;
26;246;;245;11;i;
27;246;;246;11;i;
28;250;253;254;9;trace;
29;250;253;258;9;trace;
30;250;258;259;9;trace;
31;250;258;267;9;trace;
32;250;267;268;9;trace;
33;250;267;277;9;trace;
34;250;;277;9;trace;
35;250;;268;9;trace;
36;250;;274;9;trace;
37;250;;259;9;trace;
38;250;;263;9;trace;
39;250;258;259;14;trace.events;
40;250;258;267;14;trace.events;
41;250;267;268;17;trace.outstandingEvents;
42;250;267;277;17;trace.outstandingEvents;

Block Duas for method; <init>;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;2;0;this;
;235;;237;0;this;
;235;;238;0;this;
;235;;239;0;this;
2;0;;6;0;this;
;235;;277;0;this;
3;0;;10;0;this;
;235;;242;0;this;
4;0;;12;0;this;
;235;;245;0;this;
5;0;0;13;1;comment;
;235;237;237;2;comment;
6;0;0;1;1;comment;
;235;237;237;2;comment;
7;0;;2;1;comment;
;235;;237;2;comment;
8;0;;2;2;clock;
;235;;238;6;clock;
9;0;2;10;3;extraTracingStatistics;
;235;240;241;8;extraTracingStatistics;
10;0;2;3;3;extraTracingStatistics;
;235;240;250;8;extraTracingStatistics;
11;0;;10;3;extraTracingStatistics;
;235;;241;8;extraTracingStatistics;
;235;;244;8;extraTracingStatistics;
12;0;;7;4;logger;
;235;;268;15;logger;
13;0;;8;4;logger;
;235;;259;15;logger;
14;0;;7;5;WARNING;
;235;;268;16;WARNING;
15;0;;8;5;WARNING;
;235;;259;16;WARNING;
16;2;;12;6;this.startThread;
;239;;245;7;this.startThread;
17;10;;12;7;this.extraTracingValues;
;242;;245;10;this.extraTracingValues;
18;10;;12;8;i;
;243;;245;11;i;
;243;;246;11;i;
19;10;11;12;9;i$;
;244;244;244;12;i$;
20;10;11;3;9;i$;
;244;244;250;12;i$;
21;10;;12;9;i$;
;244;;244;12;i$;
22;12;;12;8;i;
;246;;245;11;i;
;246;;246;11;i;
23;3;3;9;10;trace;
;250;253;254;9;trace;
24;3;3;4;10;trace;
;250;253;258;9;trace;
25;3;4;8;10;trace;
;250;258;259;9;trace;
26;3;4;5;10;trace;
;250;258;267;9;trace;
27;3;5;7;10;trace;
;250;267;268;9;trace;
28;3;5;6;10;trace;
;250;267;277;9;trace;
29;3;;6;10;trace;
;250;;277;9;trace;
30;3;;7;10;trace;
;250;;268;9;trace;
;250;;274;9;trace;
31;3;;8;10;trace;
;250;;259;9;trace;
;250;;263;9;trace;
32;3;4;8;11;trace.events;
;250;258;259;14;trace.events;
33;3;4;5;11;trace.events;
;250;258;267;14;trace.events;
34;3;5;7;12;trace.outstandingEvents;
;250;267;268;17;trace.outstandingEvents;
35;3;5;6;12;trace.outstandingEvents;
;250;267;277;17;trace.outstandingEvents;
